pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
1874  8145  d0 f8      BNE $813f   A:00 X:3e Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283e
1875  813f  a9 00      LDA #$00    A:00 X:3e Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283e
1876  8141  8d 07 20   STA $2007   A:00 X:3e Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283e
1877  8144  e8         INX         A:00 X:3e Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283f
1878  8145  d0 f8      BNE $813f   A:00 X:3f Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283f
1879  813f  a9 00      LDA #$00    A:00 X:3f Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283f
1880  8141  8d 07 20   STA $2007   A:00 X:3f Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x283f
1881  8144  e8         INX         A:00 X:3f Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2840
1882  8145  d0 f8      BNE $813f   A:00 X:40 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2840
1883  813f  a9 00      LDA #$00    A:00 X:40 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2840
1884  8141  8d 07 20   STA $2007   A:00 X:40 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2840
1885  8144  e8         INX         A:00 X:40 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2841
1886  8145  d0 f8      BNE $813f   A:00 X:41 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2841
1887  813f  a9 00      LDA #$00    A:00 X:41 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2841
1888  8141  8d 07 20   STA $2007   A:00 X:41 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2841
1889  8144  e8         INX         A:00 X:41 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2842
1890  8145  d0 f8      BNE $813f   A:00 X:42 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2842
1891  813f  a9 00      LDA #$00    A:00 X:42 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2842
1892  8141  8d 07 20   STA $2007   A:00 X:42 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2842
1893  8144  e8         INX         A:00 X:42 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2843
1894  8145  d0 f8      BNE $813f   A:00 X:43 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2843
1895  813f  a9 00      LDA #$00    A:00 X:43 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2843
1896  8141  8d 07 20   STA $2007   A:00 X:43 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2843
1897  8144  e8         INX         A:00 X:43 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2844
1898  8145  d0 f8      BNE $813f   A:00 X:44 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2844
1899  813f  a9 00      LDA #$00    A:00 X:44 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2844
1900  8141  8d 07 20   STA $2007   A:00 X:44 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2844
1901  8144  e8         INX         A:00 X:44 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2845
1902  8145  d0 f8      BNE $813f   A:00 X:45 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2845
1903  813f  a9 00      LDA #$00    A:00 X:45 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2845
1904  8141  8d 07 20   STA $2007   A:00 X:45 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2845
1905  8144  e8         INX         A:00 X:45 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2846
1906  8145  d0 f8      BNE $813f   A:00 X:46 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2846
1907  813f  a9 00      LDA #$00    A:00 X:46 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2846
1908  8141  8d 07 20   STA $2007   A:00 X:46 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2846
1909  8144  e8         INX         A:00 X:46 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2847
1910  8145  d0 f8      BNE $813f   A:00 X:47 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2847
1911  813f  a9 00      LDA #$00    A:00 X:47 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2847
1912  8141  8d 07 20   STA $2007   A:00 X:47 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2847
1913  8144  e8         INX         A:00 X:47 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2848
1914  8145  d0 f8      BNE $813f   A:00 X:48 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2848
1915  813f  a9 00      LDA #$00    A:00 X:48 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2848
1916  8141  8d 07 20   STA $2007   A:00 X:48 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2848
1917  8144  e8         INX         A:00 X:48 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2849
1918  8145  d0 f8      BNE $813f   A:00 X:49 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2849
1919  813f  a9 00      LDA #$00    A:00 X:49 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2849
1920  8141  8d 07 20   STA $2007   A:00 X:49 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2849
1921  8144  e8         INX         A:00 X:49 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284a
1922  8145  d0 f8      BNE $813f   A:00 X:4a Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284a
1923  813f  a9 00      LDA #$00    A:00 X:4a Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284a
1924  8141  8d 07 20   STA $2007   A:00 X:4a Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284a
1925  8144  e8         INX         A:00 X:4a Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284b
1926  8145  d0 f8      BNE $813f   A:00 X:4b Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284b
1927  813f  a9 00      LDA #$00    A:00 X:4b Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284b
1928  8141  8d 07 20   STA $2007   A:00 X:4b Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284b
1929  8144  e8         INX         A:00 X:4b Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284c
1930  8145  d0 f8      BNE $813f   A:00 X:4c Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284c
1931  813f  a9 00      LDA #$00    A:00 X:4c Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284c
1932  8141  8d 07 20   STA $2007   A:00 X:4c Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284c
1933  8144  e8         INX         A:00 X:4c Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284d
1934  8145  d0 f8      BNE $813f   A:00 X:4d Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284d
1935  813f  a9 00      LDA #$00    A:00 X:4d Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284d
1936  8141  8d 07 20   STA $2007   A:00 X:4d Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284d
1937  8144  e8         INX         A:00 X:4d Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284e
1938  8145  d0 f8      BNE $813f   A:00 X:4e Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284e
1939  813f  a9 00      LDA #$00    A:00 X:4e Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284e
1940  8141  8d 07 20   STA $2007   A:00 X:4e Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284e
1941  8144  e8         INX         A:00 X:4e Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284f
1942  8145  d0 f8      BNE $813f   A:00 X:4f Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284f
1943  813f  a9 00      LDA #$00    A:00 X:4f Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284f
1944  8141  8d 07 20   STA $2007   A:00 X:4f Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x284f
1945  8144  e8         INX         A:00 X:4f Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2850
1946  8145  d0 f8      BNE $813f   A:00 X:50 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2850
1947  813f  a9 00      LDA #$00    A:00 X:50 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2850
1948  8141  8d 07 20   STA $2007   A:00 X:50 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2850
1949  8144  e8         INX         A:00 X:50 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2851
1950  8145  d0 f8      BNE $813f   A:00 X:51 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2851
1951  813f  a9 00      LDA #$00    A:00 X:51 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2851
1952  8141  8d 07 20   STA $2007   A:00 X:51 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2851
1953  8144  e8         INX         A:00 X:51 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2852
1954  8145  d0 f8      BNE $813f   A:00 X:52 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2852
1955  813f  a9 00      LDA #$00    A:00 X:52 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2852
1956  8141  8d 07 20   STA $2007   A:00 X:52 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2852
1957  8144  e8         INX         A:00 X:52 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2853
1958  8145  d0 f8      BNE $813f   A:00 X:53 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2853
1959  813f  a9 00      LDA #$00    A:00 X:53 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2853
1960  8141  8d 07 20   STA $2007   A:00 X:53 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2853
1961  8144  e8         INX         A:00 X:53 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2854
1962  8145  d0 f8      BNE $813f   A:00 X:54 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2854
1963  813f  a9 00      LDA #$00    A:00 X:54 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2854
1964  8141  8d 07 20   STA $2007   A:00 X:54 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2854
1965  8144  e8         INX         A:00 X:54 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2855
1966  8145  d0 f8      BNE $813f   A:00 X:55 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2855
1967  813f  a9 00      LDA #$00    A:00 X:55 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2855
1968  8141  8d 07 20   STA $2007   A:00 X:55 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2855
1969  8144  e8         INX         A:00 X:55 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2856
1970  8145  d0 f8      BNE $813f   A:00 X:56 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2856
1971  813f  a9 00      LDA #$00    A:00 X:56 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2856
1972  8141  8d 07 20   STA $2007   A:00 X:56 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2856
1973  8144  e8         INX         A:00 X:56 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2857
1974  8145  d0 f8      BNE $813f   A:00 X:57 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2857
1975  813f  a9 00      LDA #$00    A:00 X:57 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2857
1976  8141  8d 07 20   STA $2007   A:00 X:57 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2857
1977  8144  e8         INX         A:00 X:57 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2858
1978  8145  d0 f8      BNE $813f   A:00 X:58 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2858
1979  813f  a9 00      LDA #$00    A:00 X:58 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2858
1980  8141  8d 07 20   STA $2007   A:00 X:58 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2858
1981  8144  e8         INX         A:00 X:58 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2859
1982  8145  d0 f8      BNE $813f   A:00 X:59 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2859
1983  813f  a9 00      LDA #$00    A:00 X:59 Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2859
1984  8141  8d 07 20   STA $2007   A:00 X:59 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x2859
1985  8144  e8         INX         A:00 X:59 Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285a
1986  8145  d0 f8      BNE $813f   A:00 X:5a Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285a
1987  813f  a9 00      LDA #$00    A:00 X:5a Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285a
1988  8141  8d 07 20   STA $2007   A:00 X:5a Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285a
1989  8144  e8         INX         A:00 X:5a Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285b
1990  8145  d0 f8      BNE $813f   A:00 X:5b Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285b
1991  813f  a9 00      LDA #$00    A:00 X:5b Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285b
1992  8141  8d 07 20   STA $2007   A:00 X:5b Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285b
1993  8144  e8         INX         A:00 X:5b Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285c
1994  8145  d0 f8      BNE $813f   A:00 X:5c Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285c
1995  813f  a9 00      LDA #$00    A:00 X:5c Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285c
1996  8141  8d 07 20   STA $2007   A:00 X:5c Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285c
1997  8144  e8         INX         A:00 X:5c Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285d
1998  8145  d0 f8      BNE $813f   A:00 X:5d Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285d
1999  813f  a9 00      LDA #$00    A:00 X:5d Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285d
2000  8141  8d 07 20   STA $2007   A:00 X:5d Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285d
2001  8144  e8         INX         A:00 X:5d Y:08 P:27 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285e
2002  8145  d0 f8      BNE $813f   A:00 X:5e Y:08 P:25 SP:00 P_CTRL:0x0  P_MASK:0x0  P_STATUS:0x80  OAM_ADDR:0x0  P_SCROLL:0x0  P_ADDR:0x285e
